Fecha Modificación;Fecha Descarga;Cód. Puesto;Dotación;Puesto;Cód. Departamento-Organismo Autónomo;Departamento-Organismo Autónomo;Cód. Centro Orgánico;Centro Orgánico;Cód. Centro Destino;Centro Destino;Categoria Retributiva;Perfil Lingüístico;Fecha de Preceptividad;Importe retributivo
09/05/2016;09/02/2017;3257;12;JEFE/A DE CENTRO;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003671;ZUMARRAGA COMISARIA;8;02;31/10/1991;31.443,44
09/05/2016;09/02/2017;3257;13;JEFE/A DE CENTRO;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003628;ZARAUTZ COMISARIA;8;02;31/10/1994;31.443,44
09/05/2016;09/02/2017;3257;14;JEFE/A DE CENTRO;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003646;HERNANI COMISARIA;8;02;31/10/1991;31.443,44
09/05/2016;09/02/2017;3257;15;JEFE/A DE CENTRO;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003708;AZKOITIA COMISARIA;8;02;31/10/1991;31.443,44
09/05/2016;09/02/2017;3257;16;JEFE/A DE CENTRO;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003630;EIBAR COMISARIA;8;02;31/10/1991;31.443,44
09/05/2016;09/02/2017;3257;17;JEFE/A DE CENTRO;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003672;ERRENTERIA COMISARIA;8;02;31/10/1991;31.443,44
09/05/2016;09/02/2017;3257;18;JEFE/A DE CENTRO;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;8;02;;31.443,44
09/05/2016;09/02/2017;3257;19;JEFE/A DE CENTRO;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003661;GIPUZKOA TRAFICO;8;02;31/03/1992;31.443,44
09/05/2016;09/02/2017;3257;2;JEFE/A DE CENTRO;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003653;DURANGO COMISARIA;8;02;31/10/1992;31.443,44
09/05/2016;09/02/2017;3257;20;JEFE/A DE CENTRO;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003713;BRIGADA MOVIL;8;02;31/03/2011;31.443,44
09/05/2016;09/02/2017;3257;21;JEFE/A DE CENTRO;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000813;CENTRAL DE INTERIOR DE VITORIA-GASTEIZ;8;02;31/03/2014;31.443,44
09/05/2016;09/02/2017;3257;22;JEFE/A DE CENTRO;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003647;SESTAO COMISARIA;8;02;31/10/1993;31.443,44
09/05/2016;09/02/2017;3257;23;JEFE/A DE CENTRO;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003684;MUSKIZ COMISARIA;8;02;31/10/1993;31.443,44
09/05/2016;09/02/2017;3257;24;JEFE/A DE CENTRO;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003709;BASAURI COMISARIA;8;02;31/10/1993;31.443,44
09/05/2016;09/02/2017;3257;25;JEFE/A DE CENTRO;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003657;IRUN COMISARIA;8;02;31/10/1993;31.443,44
09/05/2016;09/02/2017;3257;26;JEFE/A DE CENTRO;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003673;LAUDIO COMISARIA;8;02;;31.443,44
09/05/2016;09/02/2017;3257;27;JEFE/A DE CENTRO;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003631;LAGUARDIA COMISARIA;8;02;;31.443,44
09/05/2016;09/02/2017;3257;28;JEFE/A DE CENTRO;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;8;02;31/03/2014;31.443,44
09/05/2016;09/02/2017;3257;29;JEFE/A DE CENTRO;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000453;OF.TERR. TRAFICO BIZKAIA/PROCESOS ELECTORALES;8;02;31/10/1994;31.443,44
09/05/2016;09/02/2017;3257;3;JEFE/A DE CENTRO;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003707;GERNIKA COMISARIA;8;02;31/03/1992;31.443,44
09/05/2016;09/02/2017;3257;30;JEFE/A DE CENTRO;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000813;CENTRAL DE INTERIOR DE VITORIA-GASTEIZ;8;02;;31.443,44
09/05/2016;09/02/2017;3257;31;JEFE/A DE CENTRO;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000813;CENTRAL DE INTERIOR DE VITORIA-GASTEIZ;8;02;31/10/1997;31.443,44
09/05/2016;09/02/2017;3257;32;JEFE/A DE CENTRO;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003713;BRIGADA MOVIL;8;02;31/10/1997;31.443,44
09/05/2016;09/02/2017;3257;4;JEFE/A DE CENTRO;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003655;ONDARROA COMISARIA;8;02;31/10/1991;31.443,44
09/05/2016;09/02/2017;3257;5;JEFE/A DE CENTRO;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003720;BALMASEDA COMISARIA;8;02;31/10/1992;31.443,44
09/05/2016;09/02/2017;3257;6;JEFE/A DE CENTRO;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003629;ERANDIO COMISARIA;8;02;31/03/2014;31.443,44
09/05/2016;09/02/2017;3257;7;JEFE/A DE CENTRO;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003683;GALDAKAO COMISARIA;8;02;31/03/1992;31.443,44
09/05/2016;09/02/2017;3257;8;JEFE/A DE CENTRO;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003626;BERGARA COMISARIA;8;02;31/10/1991;31.443,44
09/05/2016;09/02/2017;3257;9;JEFE/A DE CENTRO;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003654;BEASAIN COMISARIA;8;02;;31.443,44
09/05/2016;09/02/2017;3267;1;MEDICO/A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;13;03;;43.049,02
09/05/2016;09/02/2017;3267;2;MEDICO/A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;13;03;;43.049,02
09/05/2016;09/02/2017;3267;3;MEDICO/A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;13;03;31/10/1997;43.049,02
09/05/2016;09/02/2017;3267;4;MEDICO/A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;13;03;31/03/2014;43.049,02
09/05/2016;09/02/2017;3274;1;TECNICO/A EVALUACION;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;13;03;;43.049,02
09/05/2016;09/02/2017;3275;1;TECNICO/A ANALISIS;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;11;03;31/10/2008;37.275,00
09/05/2016;09/02/2017;3277;1;TECNICO/A ARCHIVO Y PUBLICACIONES;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;11;03;31/03/2011;37.275,00
09/05/2016;09/02/2017;3381;1;JEFE/A DIVISION PLANIFICACION Y GEST. DE;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;17;03;;59.042,62
09/05/2016;09/02/2017;3383;1;JEFE/A SECCIÓN SALUD MENTAL;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;14;03;31/10/1997;46.567,92
09/05/2016;09/02/2017;3400;1;JEFE/A AREA ORGANIZACION-COORDINACION;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;15;03;31/10/2008;50.175,72
09/05/2016;09/02/2017;3401;1;JEFE/A PROYECTOS ORGANIZACION;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;12;03;31/10/1997;39.870,32
09/05/2016;09/02/2017;3401;2;JEFE/A PROYECTOS ORGANIZACION;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;12;03;31/03/2014;39.870,32
09/05/2016;09/02/2017;3403;1;JEFE/A AREA ASISTENCIA LETRADA;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000333;GOBIERNO VASCO - BILBAO, GRAN VIA, 81;16;03;31/12/2017;54.664,82
09/05/2016;09/02/2017;3491;1;SECRETARIO/A DE ALTO CARGO;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;7;02;31/03/2003;29.808,94
09/05/2016;09/02/2017;3519;1;JEFE/A SECCION ADMINISTRATIVA;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;13;03;;43.049,02
09/05/2016;09/02/2017;3526;1;JEFE/A AREA GESTION Y ADMON. PERSONAL;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;17;04;31/03/2014;59.042,62
09/05/2016;09/02/2017;3527;1;TECNICO/A GESTION DE PERSONAL;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;11;04;;37.275,00
09/05/2016;09/02/2017;3528;1;RESPONSABLE PROYECTOS ESTRUCTURALES;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;13;04;31/03/2014;43.049,02
09/05/2016;09/02/2017;3529;1;TECNICO/A JURIDICO PREVENCION DE RIESGOS;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;13;04;;43.049,02
09/05/2016;09/02/2017;3530;1;TÉCNICO/A SUPERIOR DE PREVENCIÓN DE HIGI;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;13;04;;43.049,02
09/05/2016;09/02/2017;3532;1;JEFE/A SECCION FORMACION Y NORMALIZACION;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;14;05;;46.567,92
09/05/2016;09/02/2017;3533;1;TECNICO/A SUPERIOR PREVENCION DE SEGURID;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;13;04;;43.049,02
09/05/2016;09/02/2017;3535;1;JEFE/A SECCIÓN REGIMEN ESTATUTARIO;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;14;04;31/03/2014;46.567,92
09/05/2016;09/02/2017;3549;1;JEFE/A DIVISION PREVENCION Y SALUD LABOR;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;17;04;;59.042,62
09/05/2016;09/02/2017;3550;1;JEFE/A ÁREA ESPECIALIDADES TÉCNICAS Y 2ª;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;15;04;31/03/2010;50.175,72
09/05/2016;09/02/2017;3575;1;TÉC. SUP. PREVEN.FORM.ERGONOM. Y PSICOSO;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;13;03;01/10/1994;43.049,02
09/05/2016;09/02/2017;3576;1;RESP. INDEMNIZACIONES Y FONDO SOCIAL;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003661;GIPUZKOA TRAFICO;14;03;01/10/1993;46.567,92
09/05/2016;09/02/2017;3578;1;TÉCN. SEGURIDAD FICHEROS Y GESTIÓN CALID;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;11;04;31/12/2017;37.275,00
09/05/2016;09/02/2017;3192;3;RESPONSABLE TERRRITORIAL SOS-DEIAK;11;SEGURIDAD;112100000000;DIRECCIÓN ATENCION EMERGENCIAS Y METEO;000289;GOBIERNO VASCO - DONOSTIA, VITORIA-GASTEIZ, 3;13;03;31/10/1994;43.049,02
09/05/2016;09/02/2017;3206;1;JEFE/A AREA EXPLOTACION HELICOPTEROS;11;SEGURIDAD;112400000000;DIRECCIÓN DE LA ERTZAINTZA;000322;SEDE DE INTERIOR-ERANDIO;15;03;31/10/1993;50.175,72
09/05/2016;09/02/2017;3288;1;TECNICO/A SUPERIOR QUIMICA;11;SEGURIDAD;112400000000;DIRECCIÓN DE LA ERTZAINTZA;000322;SEDE DE INTERIOR-ERANDIO;11;03;31/12/2017;37.275,00
09/05/2016;09/02/2017;3288;2;TECNICO/A SUPERIOR QUIMICA;11;SEGURIDAD;112400000000;DIRECCIÓN DE LA ERTZAINTZA;000322;SEDE DE INTERIOR-ERANDIO;11;03;31/12/2017;37.275,00
09/05/2016;09/02/2017;3289;1;TÉCNICO/A SUPERIOR EN BIOLOGÍA;11;SEGURIDAD;112400000000;DIRECCIÓN DE LA ERTZAINTZA;000322;SEDE DE INTERIOR-ERANDIO;13;03;31/12/2017;43.049,02
09/05/2016;09/02/2017;3491;2;SECRETARIO/A DE ALTO CARGO;11;SEGURIDAD;112400000000;DIRECCIÓN DE LA ERTZAINTZA;000322;SEDE DE INTERIOR-ERANDIO;7;02;31/12/2014;29.808,94
09/05/2016;09/02/2017;3132;1;JEFE/A AREA COORD. DE POLICIAS LOCALES;11;SEGURIDAD;112500000000;DIRECCIÓN DE COORDINACIÓN DE SEGURIDAD;000322;SEDE DE INTERIOR-ERANDIO;15;03;31/12/2017;50.175,72
09/05/2016;09/02/2017;3145;10;LETRADO/A B;11;SEGURIDAD;112500000000;DIRECCIÓN DE COORDINACIÓN DE SEGURIDAD;000322;SEDE DE INTERIOR-ERANDIO;12;04;31/10/1997;39.870,32
09/05/2016;09/02/2017;3145;11;LETRADO/A B;11;SEGURIDAD;112500000000;DIRECCIÓN DE COORDINACIÓN DE SEGURIDAD;000322;SEDE DE INTERIOR-ERANDIO;12;04;;39.870,32
09/05/2016;09/02/2017;3145;12;LETRADO/A B;11;SEGURIDAD;112500000000;DIRECCIÓN DE COORDINACIÓN DE SEGURIDAD;000322;SEDE DE INTERIOR-ERANDIO;12;04;31/03/2007;39.870,32
09/05/2016;09/02/2017;3145;14;LETRADO/A B;11;SEGURIDAD;112500000000;DIRECCIÓN DE COORDINACIÓN DE SEGURIDAD;000322;SEDE DE INTERIOR-ERANDIO;12;04;31/10/2003;39.870,32
09/05/2016;09/02/2017;3145;15;LETRADO/A B;11;SEGURIDAD;112500000000;DIRECCIÓN DE COORDINACIÓN DE SEGURIDAD;000322;SEDE DE INTERIOR-ERANDIO;12;04;;39.870,32
09/05/2016;09/02/2017;3145;21;LETRADO/A B;11;SEGURIDAD;112500000000;DIRECCIÓN DE COORDINACIÓN DE SEGURIDAD;000322;SEDE DE INTERIOR-ERANDIO;12;04;31/03/2014;39.870,32
09/05/2016;09/02/2017;3145;6;LETRADO/A B;11;SEGURIDAD;112500000000;DIRECCIÓN DE COORDINACIÓN DE SEGURIDAD;000322;SEDE DE INTERIOR-ERANDIO;12;04;31/10/1994;39.870,32
09/05/2016;09/02/2017;3145;7;LETRADO/A B;11;SEGURIDAD;112500000000;DIRECCIÓN DE COORDINACIÓN DE SEGURIDAD;000322;SEDE DE INTERIOR-ERANDIO;12;04;31/03/2007;39.870,32
09/05/2016;09/02/2017;3145;8;LETRADO/A B;11;SEGURIDAD;112500000000;DIRECCIÓN DE COORDINACIÓN DE SEGURIDAD;000322;SEDE DE INTERIOR-ERANDIO;12;04;31/10/1997;39.870,32
09/05/2016;09/02/2017;3145;9;LETRADO/A B;11;SEGURIDAD;112500000000;DIRECCIÓN DE COORDINACIÓN DE SEGURIDAD;000322;SEDE DE INTERIOR-ERANDIO;12;04;31/10/1997;39.870,32
09/05/2016;09/02/2017;3183;1;JEFE/A AREA ANALISIS ESTADISTICOS;11;SEGURIDAD;112500000000;DIRECCIÓN DE COORDINACIÓN DE SEGURIDAD;000322;SEDE DE INTERIOR-ERANDIO;15;03;;50.175,72
09/05/2016;09/02/2017;3207;1;JEFE/A AREA ESTUDIO;11;SEGURIDAD;112500000000;DIRECCIÓN DE COORDINACIÓN DE SEGURIDAD;000322;SEDE DE INTERIOR-ERANDIO;15;03;31/10/1993;50.175,72
09/05/2016;09/02/2017;3216;1;JEFE/A DIVISION ESTUDIO Y ANÁLISIS;11;SEGURIDAD;112500000000;DIRECCIÓN DE COORDINACIÓN DE SEGURIDAD;000322;SEDE DE INTERIOR-ERANDIO;98;03;;65.999,50
09/05/2016;09/02/2017;3217;1;JEFE/A EKINBIDE-OFICINA INICIAT. MEJORA;11;SEGURIDAD;112500000000;DIRECCIÓN DE COORDINACIÓN DE SEGURIDAD;000322;SEDE DE INTERIOR-ERANDIO;15;03;;50.175,72
09/05/2016;09/02/2017;3243;12;ADMINISTRATIVO/A A;11;SEGURIDAD;112500000000;DIRECCIÓN DE COORDINACIÓN DE SEGURIDAD;000322;SEDE DE INTERIOR-ERANDIO;7;02;31/10/2006;29.808,94
09/05/2016;09/02/2017;3244;11;ADMINISTRATIVO/A B;11;SEGURIDAD;112500000000;DIRECCIÓN DE COORDINACIÓN DE SEGURIDAD;000322;SEDE DE INTERIOR-ERANDIO;6;02;31/03/1992;28.310,10
09/05/2016;09/02/2017;3244;22;ADMINISTRATIVO/A B;11;SEGURIDAD;112500000000;DIRECCIÓN DE COORDINACIÓN DE SEGURIDAD;000322;SEDE DE INTERIOR-ERANDIO;6;02;31/10/1997;28.310,10
09/05/2016;09/02/2017;3244;23;ADMINISTRATIVO/A B;11;SEGURIDAD;112500000000;DIRECCIÓN DE COORDINACIÓN DE SEGURIDAD;000322;SEDE DE INTERIOR-ERANDIO;6;02;31/10/1997;28.310,10
09/05/2016;09/02/2017;3244;26;ADMINISTRATIVO/A B;11;SEGURIDAD;112500000000;DIRECCIÓN DE COORDINACIÓN DE SEGURIDAD;000322;SEDE DE INTERIOR-ERANDIO;6;02;31/03/2011;28.310,10
09/05/2016;09/02/2017;3248;54;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;112500000000;DIRECCIÓN DE COORDINACIÓN DE SEGURIDAD;000322;SEDE DE INTERIOR-ERANDIO;5;02;31/10/1992;26.857,32
09/05/2016;09/02/2017;3378;1;JEFE/A AREA REGIMEN JURIDICO PUBLICO;11;SEGURIDAD;112500000000;DIRECCIÓN DE COORDINACIÓN DE SEGURIDAD;000322;SEDE DE INTERIOR-ERANDIO;15;03;31/10/1997;50.175,72
09/05/2016;09/02/2017;3379;1;JEFE/A AREA REGIMEN DISCIPLINARIO;11;SEGURIDAD;112500000000;DIRECCIÓN DE COORDINACIÓN DE SEGURIDAD;000322;SEDE DE INTERIOR-ERANDIO;15;03;31/10/2003;50.175,72
09/05/2016;09/02/2017;3380;1;TECNICO/A ESTADISTICA;11;SEGURIDAD;112500000000;DIRECCIÓN DE COORDINACIÓN DE SEGURIDAD;000322;SEDE DE INTERIOR-ERANDIO;11;03;31/03/2014;37.275,00
09/05/2016;09/02/2017;3503;1;TECNICO/A INVESTIGACION;11;SEGURIDAD;112500000000;DIRECCIÓN DE COORDINACIÓN DE SEGURIDAD;000322;SEDE DE INTERIOR-ERANDIO;12;04;31/03/2014;39.870,32
09/05/2016;09/02/2017;3586;1;TCO/A ESTRUCT. Y ORG. POLICIAL;11;SEGURIDAD;112500000000;DIRECCIÓN DE COORDINACIÓN DE SEGURIDAD;000322;SEDE DE INTERIOR-ERANDIO;12;04;31/10/2013;39.870,32
09/05/2016;09/02/2017;3568;10;ADMINISTRATIVO/A GENERAL;12;TRABAJO Y JUSTICIA;120240000000;SUBDIRECCIÓN DE LA INSPECCIÓN DE TRABAJO;000995;INSPECCIÓN DE TRABAJO DE GIPUZKOA;5;03;;27.557,48
09/05/2016;09/02/2017;3568;12;ADMINISTRATIVO/A GENERAL;12;TRABAJO Y JUSTICIA;120240000000;SUBDIRECCIÓN DE LA INSPECCIÓN DE TRABAJO;000336;INSPECCIÓN DE TRABAJO DE BIZKAIA;5;02;31/10/2012;27.557,48
09/05/2016;09/02/2017;3568;5;ADMINISTRATIVO/A GENERAL;12;TRABAJO Y JUSTICIA;120240000000;SUBDIRECCIÓN DE LA INSPECCIÓN DE TRABAJO;000995;INSPECCIÓN DE TRABAJO DE GIPUZKOA;5;03;;27.557,48
09/05/2016;09/02/2017;3568;7;ADMINISTRATIVO/A GENERAL;12;TRABAJO Y JUSTICIA;120240000000;SUBDIRECCIÓN DE LA INSPECCIÓN DE TRABAJO;000995;INSPECCIÓN DE TRABAJO DE GIPUZKOA;5;03;;27.557,48
09/05/2016;09/02/2017;3568;8;ADMINISTRATIVO/A GENERAL;12;TRABAJO Y JUSTICIA;120240000000;SUBDIRECCIÓN DE LA INSPECCIÓN DE TRABAJO;000107;INSPECCIÓN DE TRABAJO DE ÁLAVA;5;03;31/10/2012;27.557,48
09/05/2016;09/02/2017;3568;9;ADMINISTRATIVO/A GENERAL;12;TRABAJO Y JUSTICIA;120240000000;SUBDIRECCIÓN DE LA INSPECCIÓN DE TRABAJO;000107;INSPECCIÓN DE TRABAJO DE ÁLAVA;5;03;;27.557,48
09/05/2016;09/02/2017;3045;1;CONSERVADOR;12;TRABAJO Y JUSTICIA;121100000000;DIR. DE LA ADMINISTRACIÓN DE JUSTICIA;000361;PALACIO DE JUSTICIA DE ATOTXA;4;01;31/10/1991;26.289,50
09/05/2016;09/02/2017;3045;2;CONSERVADOR;12;TRABAJO Y JUSTICIA;121100000000;DIR. DE LA ADMINISTRACIÓN DE JUSTICIA;000361;PALACIO DE JUSTICIA DE ATOTXA;4;01;31/03/1993;26.289,50
09/05/2016;09/02/2017;3048;18;LIMPIADOR/A;12;TRABAJO Y JUSTICIA;121100000000;DIR. DE LA ADMINISTRACIÓN DE JUSTICIA;002348;DONOSTIA-SAN SEBASTIAN (JUSTICIA);1;01;;22.155,70
09/05/2016;09/02/2017;3048;2;LIMPIADOR/A;12;TRABAJO Y JUSTICIA;121100000000;DIR. DE LA ADMINISTRACIÓN DE JUSTICIA;002346;VITORIA-GASTEIZ (JUSTICIA);1;01;;22.155,70
09/05/2016;09/02/2017;3048;21;LIMPIADOR/A;12;TRABAJO Y JUSTICIA;121100000000;DIR. DE LA ADMINISTRACIÓN DE JUSTICIA;002342;JUZGADO DE 1. INSTANC. E INSTRUC. N. 1 DE IRUN;1;01;;22.155,70
09/05/2016;09/02/2017;3048;27;LIMPIADOR/A;12;TRABAJO Y JUSTICIA;121100000000;DIR. DE LA ADMINISTRACIÓN DE JUSTICIA;002339;BERGARA (JUSTICIA);1;01;;22.155,70
09/05/2016;09/02/2017;3048;3;LIMPIADOR/A;12;TRABAJO Y JUSTICIA;121100000000;DIR. DE LA ADMINISTRACIÓN DE JUSTICIA;002346;VITORIA-GASTEIZ (JUSTICIA);1;01;;22.155,70
09/05/2016;09/02/2017;3048;34;LIMPIADOR/A;12;TRABAJO Y JUSTICIA;121100000000;DIR. DE LA ADMINISTRACIÓN DE JUSTICIA;002335;PALACIO DE JUSTICIA DE BARAKALDO/EAT BIZKAIA;1;01;;22.155,70
09/05/2016;09/02/2017;3048;35;LIMPIADOR/A;12;TRABAJO Y JUSTICIA;121100000000;DIR. DE LA ADMINISTRACIÓN DE JUSTICIA;002334;BILBAO (JUSTICIA);1;01;;22.155,70
09/05/2016;09/02/2017;3048;37;LIMPIADOR/A;12;TRABAJO Y JUSTICIA;121100000000;DIR. DE LA ADMINISTRACIÓN DE JUSTICIA;002334;BILBAO (JUSTICIA);1;01;;22.155,70
09/05/2016;09/02/2017;3048;4;LIMPIADOR/A;12;TRABAJO Y JUSTICIA;121100000000;DIR. DE LA ADMINISTRACIÓN DE JUSTICIA;002346;VITORIA-GASTEIZ (JUSTICIA);1;01;;22.155,70
09/05/2016;09/02/2017;3048;5;LIMPIADOR/A;12;TRABAJO Y JUSTICIA;121100000000;DIR. DE LA ADMINISTRACIÓN DE JUSTICIA;002346;VITORIA-GASTEIZ (JUSTICIA);1;01;;22.155,70
09/05/2016;09/02/2017;3048;53;LIMPIADOR/A;12;TRABAJO Y JUSTICIA;121100000000;DIR. DE LA ADMINISTRACIÓN DE JUSTICIA;002334;BILBAO (JUSTICIA);1;01;;22.155,70
09/05/2016;09/02/2017;3048;54;LIMPIADOR/A;12;TRABAJO Y JUSTICIA;121100000000;DIR. DE LA ADMINISTRACIÓN DE JUSTICIA;002334;BILBAO (JUSTICIA);1;01;;22.155,70
09/05/2016;09/02/2017;3048;58;LIMPIADOR/A;12;TRABAJO Y JUSTICIA;121100000000;DIR. DE LA ADMINISTRACIÓN DE JUSTICIA;002343;TOLOSA (JUSTICIA);1;01;;22.155,70
09/05/2016;09/02/2017;3049;1;JEFE LIMPIADORAS;12;TRABAJO Y JUSTICIA;121100000000;DIR. DE LA ADMINISTRACIÓN DE JUSTICIA;002346;VITORIA-GASTEIZ (JUSTICIA);2;01;;23.612,82
09/05/2016;09/02/2017;3049;2;JEFE LIMPIADORAS;12;TRABAJO Y JUSTICIA;121100000000;DIR. DE LA ADMINISTRACIÓN DE JUSTICIA;002348;DONOSTIA-SAN SEBASTIAN (JUSTICIA);2;01;;23.612,82
09/05/2016;09/02/2017;3049;3;JEFE LIMPIADORAS;12;TRABAJO Y JUSTICIA;121100000000;DIR. DE LA ADMINISTRACIÓN DE JUSTICIA;002334;BILBAO (JUSTICIA);2;01;;23.612,82
09/05/2016;09/02/2017;3431;1;COORDINADOR EQUIPO PSICOSOCIAL DE LA C.A;12;TRABAJO Y JUSTICIA;121100000000;DIR. DE LA ADMINISTRACIÓN DE JUSTICIA;002347;TERRITORIO BIZKAIA (JUSTICIA);15;04;31/03/2002;52.863,90
09/05/2016;09/02/2017;3432;1;COORDINADOR EQUIPO PSICOSOCIAL;12;TRABAJO Y JUSTICIA;121100000000;DIR. DE LA ADMINISTRACIÓN DE JUSTICIA;000926;PALACIO DE JUSTICIA VITORIA-GASTEIZ;14;04;31/03/2002;48.745,52
09/05/2016;09/02/2017;3432;2;COORDINADOR EQUIPO PSICOSOCIAL;12;TRABAJO Y JUSTICIA;121100000000;DIR. DE LA ADMINISTRACIÓN DE JUSTICIA;000236;PALACIO DE JUSTICIA DONOSTIA-SAN SEBASTIAN;14;04;31/03/2002;48.745,52
